sig,ex,side,ent,stop,tgt,risk_pct,pct,R,why,sid,skey,dow,rng,ts
133701,133702,1,12924.1,12911.1,12934.5,0.10058727493597233,0.06716134972647717,0.6676923076922796,target,0,202208250,3,12.799999999999272,2022-08-24 20:15:00-04:00
133731,133733,1,13057.1,13036.8,13073.340000000002,0.15547096981719594,-0.16864387957510543,-1.0847290640394043,stop,1,202208251,3,19.100000000000364,2022-08-25 03:45:00-04:00
133755,133757,1,13020.8,12953.3,13074.8,0.5184013271073974,0.40151142786925537,0.7745185185185185,target,2,202208252,3,46.0,2022-08-25 09:45:00-04:00
133795,133812,1,13136.9,13118.8,13151.38,0.1377798415151243,-0.15087273253203087,-1.0950276243093904,stop,0,202208260,4,16.900000000001455,2022-08-25 20:45:00-04:00
133821,133822,1,13126.9,13103.3,13145.78,0.17978349800791021,-0.19288636311696108,-1.0728813559322021,stop,1,202208261,4,14.800000000001091,2022-08-26 03:15:00-04:00
133849,133852,-1,12973.8,13147.4,12834.919999999998,1.3380813639797158,1.0572076030153157,0.7900921658986217,target,2,202208262,4,44.5,2022-08-26 10:15:00-04:00
133885,133887,1,12430.3,12403.9,12451.419999999998,0.21238425460366714,-0.22622141058542142,-1.065151515151516,stop,0,202208290,0,22.399999999999636,2022-08-28 20:15:00-04:00
133977,133993,-1,12496.0,12528.0,12470.4,0.2560819462227913,-0.2698463508322663,-1.05375,stop,0,202208300,1,24.5,2022-08-29 20:15:00-04:00
134005,134007,1,12564.3,12528.6,12592.859999999999,0.28413839211097247,0.21362113289239745,0.7518207282913253,target,1,202208301,1,30.69999999999891,2022-08-30 03:15:00-04:00
134031,134033,-1,12470.0,12576.8,12384.560000000001,0.8564554931836349,0.6713712910986263,0.7838951310861354,target,2,202208302,1,85.09999999999854,2022-08-30 09:45:00-04:00
134069,134071,1,12381.5,12352.5,12404.7,0.2342204094818883,0.1734846343334873,0.7406896551724389,target,0,202208310,2,28.200000000000728,2022-08-30 20:15:00-04:00
134098,134111,-1,12390.6,12443.8,12348.04,0.4293577389311164,-0.44323922973866403,-1.0323308270676699,stop,1,202208311,2,33.599999999998545,2022-08-31 03:30:00-04:00
134125,134138,-1,12375.2,12480.8,12290.720000000001,0.8533195423104155,0.6687568685758578,0.7837121212121279,target,2,202208312,2,99.09999999999854,2022-08-31 10:15:00-04:00
134162,134169,-1,12119.0,12174.5,12074.6,0.4579585774403829,-0.47215116758808484,-1.030990990990991,stop,0,202209010,3,28.799999999999272,2022-08-31 20:30:00-04:00
134189,134204,-1,12126.7,12168.5,12093.260000000002,0.344693939818741,-0.3588775182036273,-1.0411483253588523,stop,1,202209011,3,36.0,2022-09-01 03:15:00-04:00
134216,134221,-1,12105.2,12213.4,12018.640000000001,0.8938307504212974,0.7008558305521552,0.7841035120147907,target,2,202209012,3,82.60000000000036,2022-09-01 10:00:00-04:00
134256,134261,-1,12276.6,12297.3,12260.04,0.16861345975269137,0.12088037404492685,0.7169082125603996,target,0,202209020,4,19.19999999999891,2022-09-01 21:00:00-04:00
134293,134300,-1,12243.3,12303.5,12195.14,0.4916974998570707,-0.13248062205451144,-0.26943521594684056,session flat,1,202209021,4,43.600000000000364,2022-09-02 06:15:00-04:00
134310,134318,1,12434.7,12281.6,12557.18,1.2312319557367717,-1.245064215461574,-1.0112344872632266,stop,2,202209022,4,121.29999999999927,2022-09-02 10:30:00-04:00
134402,134412,1,12142.2,12097.5,12177.960000000001,0.3681375697979009,-0.22664755975030135,-0.615659955257285,session flat,2,202209052,0,39.20000000000073,2022-09-05 10:30:00-04:00
134421,134423,1,12177.1,12125.4,12218.460000000001,0.42456742574176715,0.3255290668550031,0.7667311411992268,target,0,202209060,1,28.200000000000728,2022-09-05 20:15:00-04:00
134449,134452,1,12232.6,12176.5,12277.480000000001,0.4586105979105044,-0.4726713862956392,-1.0306595365418894,stop,1,202209061,1,46.20000000000073,2022-09-06 03:15:00-04:00
134475,134476,-1,12030.2,12161.2,11925.400000000001,1.08892620239065,0.8568436102475376,0.786870229007628,target,2,202209062,1,91.10000000000036,2022-09-06 09:45:00-04:00
134513,134536,-1,11936.8,12008.5,11879.439999999999,0.6006634944038665,-0.4525500971784825,-0.7534170153417091,session flat,0,202209070,2,27.299999999999272,2022-09-06 20:15:00-04:00
134541,134543,-1,11976.8,12018.6,11943.359999999999,0.3490080822924412,-0.36336918041547905,-1.0411483253588505,stop,1,202209071,2,35.100000000000364,2022-09-07 03:15:00-04:00
134572,134584,1,12134.5,12030.7,12217.539999999999,0.8554122543161998,0.6701553422060987,0.7834296724470099,target,2,202209072,2,88.09999999999854,2022-09-07 11:00:00-04:00
134605,134609,1,12268.7,12244.0,12288.460000000001,0.20132532379144266,0.14704084377318066,0.730364372469623,target,0,202209080,3,17.100000000000364,2022-09-07 20:15:00-04:00
134633,134652,-1,12253.4,12305.5,12211.72,0.42518811105489385,-0.010772520280088497,-0.0253358925144022,session flat,1,202209081,3,18.0,2022-09-08 03:15:00-04:00
134659,134664,1,12241.1,12112.3,12344.140000000001,1.0521930218689586,0.8277033926689666,0.7866459627329194,target,2,202209082,3,104.90000000000146,2022-09-08 09:45:00-04:00
134697,134714,1,12370.0,12340.8,12393.36,0.23605497170574558,0.17493936944220356,0.7410958904109604,target,0,202209090,4,23.200000000000728,2022-09-08 20:15:00-04:00
134725,134744,1,12447.9,12373.1,12507.74,0.6009045702487912,-0.14717341880960133,-0.24491978609626391,session flat,1,202209091,4,61.600000000000364,2022-09-09 03:15:00-04:00
134751,134758,1,12497.9,12411.7,12566.859999999999,0.6897158722665321,0.5380103857447982,0.7800464037122967,target,2,202209092,4,63.399999999999636,2022-09-09 09:45:00-04:00
134817,134819,1,12646.1,12626.7,12661.62,0.1534069792267943,0.10912455223349836,0.7113402061856028,target,1,202209121,0,12.0,2022-09-12 03:15:00-04:00
134843,134868,1,12738.9,12642.8,12815.78,0.7543822465048031,0.22749216965358648,0.30156087408949656,session flat,2,202209122,0,58.5,2022-09-12 09:45:00-04:00
134881,134888,-1,12758.5,12777.0,12743.7,0.14500137163459653,0.10251988870164418,0.7070270270269876,target,0,202209130,1,12.299999999999272,2022-09-12 20:15:00-04:00
134922,134924,1,12809.2,12774.5,12836.960000000001,0.2708990413140612,0.20329138431752347,0.7504322766570511,target,1,202209131,1,34.20000000000073,2022-09-13 06:30:00-04:00
134935,134940,-1,12310.0,12430.0,12214.0,0.974817221770918,0.7658813972380178,0.7856666666666666,target,2,202209132,1,103.79999999999927,2022-09-13 09:45:00-04:00
134973,134974,-1,12045.5,12067.1,12028.22,0.17932007803744437,0.1291768710306808,0.7203703703703885,target,0,202209140,2,19.899999999999636,2022-09-13 20:15:00-04:00
135001,135004,-1,12049.1,12112.1,11998.7,0.5228606285946668,-0.537135553692807,-1.0273015873015874,stop,1,202209141,2,46.0,2022-09-14 03:15:00-04:00
135027,135030,1,12119.2,12025.6,12194.080000000002,0.7723282064822791,-0.7865205624133635,-1.0183760683760683,stop,2,202209142,2,84.29999999999927,2022-09-14 09:45:00-04:00
135069,135071,-1,12154.7,12175.1,12138.380000000001,0.16783631023389828,-0.18198721482224683,-1.0843137254901976,stop,0,202209150,3,16.30000000000109,2022-09-14 21:15:00-04:00
135093,135099,1,12164.4,12138.6,12185.039999999999,0.21209430798065892,-0.22623392851270324,-1.0666666666666684,stop,1,202209151,3,24.600000000000364,2022-09-15 03:15:00-04:00
135119,135121,1,12130.8,12038.1,12204.96,0.7641705411019794,-0.7783493256833754,-1.0185544768069041,stop,2,202209152,3,66.5,2022-09-15 09:45:00-04:00
135159,135180,-1,11837.4,11858.4,11820.6,0.17740382178518932,0.12147937891767081,0.684761904761922,session flat,0,202209160,4,16.899999999999636,2022-09-15 20:45:00-04:00
135188,135189,-1,11809.4,11831.3,11791.88,0.1854454925737094,0.1337917252358328,0.7214611872146438,target,1,202209161,4,18.0,2022-09-16 04:00:00-04:00
135211,135212,-1,11713.1,11799.7,11643.82,0.7393431286337551,-0.7540275418121621,-1.0198614318706696,stop,2,202209162,4,64.70000000000073,2022-09-16 09:45:00-04:00
135250,135253,1,11879.0,11860.5,11893.8,0.15573701490024414,-0.170216348177456,-1.092972972972973,stop,0,202209190,0,16.5,2022-09-18 20:30:00-04:00
135303,135324,1,11846.5,11747.7,11925.539999999999,0.834001603849232,0.6526822268180396,0.7825910931174052,target,2,202209192,0,88.5,2022-09-19 09:45:00-04:00
135342,135345,-1,11992.8,12023.4,11968.32,0.25515309185511614,0.18978053498765562,0.7437908496731795,target,0,202209200,1,17.399999999999636,2022-09-19 20:30:00-04:00
135370,135376,-1,11952.7,12012.6,11904.78,0.5011420013888045,0.38652354698101743,0.7712854757929942,target,1,202209201,1,37.600000000000364,2022-09-20 03:30:00-04:00
135399,135403,1,11890.2,11820.2,11946.2,0.5887201224537855,0.45651040352559247,0.7754285714285715,target,2,202209202,1,57.399999999999636,2022-09-20 10:45:00-04:00
135434,135437,1,11883.0,11853.0,11907.0,0.25246149962130776,-0.2669359589329294,-1.0573333333333332,stop,0,202209210,2,26.399999999999636,2022-09-20 20:30:00-04:00
135461,135480,1,11856.0,11794.7,11905.039999999999,0.5170377867746228,0.14237516869096123,0.27536704730832895,session flat,1,202209211,2,41.899999999999636,2022-09-21 03:15:00-04:00
135489,135492,1,11928.6,11870.3,11975.240000000002,0.4887413443321185,-0.5031604714719338,-1.0295025728987988,stop,2,202209212,2,37.30000000000109,2022-09-21 10:15:00-04:00
135526,135528,-1,11527.0,11559.0,11501.4,0.2776090916977531,0.2071657846794514,0.7462500000000114,target,0,202209220,3,22.799999999999272,2022-09-21 20:30:00-04:00
135553,135555,1,11576.4,11533.9,11610.4,0.3671262223143637,0.2788431636778273,0.7595294117647059,target,1,202209221,3,17.899999999999636,2022-09-22 03:15:00-04:00
135583,135603,-1,11475.6,11613.0,11365.68,1.1973230157900208,-1.2123113388406674,-1.012518195050946,stop,2,202209222,3,96.60000000000036,2022-09-22 10:45:00-04:00
135620,135625,-1,11511.6,11532.6,11494.800000000001,0.18242468466590223,0.13099829736960347,0.7180952380952034,target,0,202209230,4,20.0,2022-09-22 21:00:00-04:00
135651,135654,-1,11404.9,11467.2,11355.06,0.5462564336381827,0.4219239098983783,0.7723916532905185,target,1,202209231,4,49.20000000000073,2022-09-23 04:45:00-04:00
135671,135689,-1,11286.0,11402.5,11192.8,1.0322523480418218,0.8105617579301855,0.7852360515021521,target,2,202209232,4,84.60000000000036,2022-09-23 09:45:00-04:00
135737,135756,1,11329.5,11206.3,11428.060000000001,1.0874266295953108,-0.8960677876340463,-0.8240259740259632,session flat,1,202209261,0,77.40000000000146,2022-09-26 03:15:00-04:00
135763,135773,1,11425.8,11277.1,11544.759999999998,1.3014405993453317,-1.3164942498555805,-1.0115669132481506,stop,2,202209262,0,118.0,2022-09-26 09:45:00-04:00
135803,135824,1,11344.3,11283.0,11393.339999999998,0.5403594756838173,0.07210669675521147,0.1334420880913793,session flat,0,202209270,1,46.899999999999636,2022-09-26 20:45:00-04:00
135829,135836,1,11439.6,11360.8,11502.640000000001,0.6888352739606375,-0.7038707647120623,-1.0218274111675123,stop,1,202209271,1,33.20000000000073,2022-09-27 03:15:00-04:00
135856,135863,-1,11382.6,11502.6,11286.6,1.0542406831479627,0.8282817633932493,0.7856666666666666,target,2,202209272,1,106.0,2022-09-27 10:00:00-04:00
135897,135900,-1,11223.1,11327.3,11139.740000000002,0.9284422307561985,0.7274282506615709,0.7834932821497085,target,0,202209280,2,41.899999999999636,2022-09-27 21:15:00-04:00
135929,135933,-1,11104.9,11184.7,11041.06,0.7186016983493871,-0.7340903565092985,-1.021553884711779,stop,1,202209281,2,78.70000000000073,2022-09-28 05:15:00-04:00
135949,135961,1,11342.2,11202.3,11454.120000000003,1.2334467739944759,0.9715928126818596,0.7877055039313849,target,2,202209282,2,76.30000000000109,2022-09-28 10:15:00-04:00
135991,136006,-1,11461.8,11500.1,11431.159999999998,0.3341534488474855,0.25231639009580725,0.7550913838120212,target,0,202209290,3,37.100000000000364,2022-09-28 21:45:00-04:00
136013,136032,-1,11333.4,11411.5,11270.92,0.6891135934494536,-0.014294033564505235,-0.02074263764404134,session flat,1,202209291,3,71.0,2022-09-29 03:15:00-04:00
136039,136055,-1,11192.3,11337.1,11076.46,1.2937465936402803,1.0196295667557174,0.7881215469613211,target,2,202209292,3,136.89999999999964,2022-09-29 09:45:00-04:00
136077,136078,-1,11175.8,11208.6,11149.559999999998,0.2934912936881574,0.21940263784249542,0.7475609756097801,target,0,202209300,4,20.5,2022-09-29 20:15:00-04:00
136105,136115,1,11266.2,11217.6,11305.080000000002,0.43137881450711296,-0.4466457190534551,-1.0353909465020574,stop,1,202209301,4,33.69999999999891,2022-09-30 03:15:00-04:00
136133,136136,1,11197.0,11080.3,11290.36,1.0422434580691322,0.8184335089756236,0.7852613538988862,target,2,202209302,4,101.10000000000036,2022-09-30 10:15:00-04:00
136173,136191,1,10908.1,10837.8,10964.340000000002,0.6444752064979336,0.4998120662627002,0.7755334281650179,target,0,202210030,0,49.80000000000109,2022-10-02 21:15:00-04:00
136224,136228,1,11086.4,10980.1,11171.439999999999,0.9588324433540129,0.7515514504257383,0.7838193791157068,target,2,202210032,0,85.79999999999927,2022-10-03 10:00:00-04:00
136261,136280,1,11323.4,11271.9,11364.6,0.45481039263825357,0.3486585301234676,0.766601941747587,target,0,202210040,1,34.20000000000073,2022-10-03 20:15:00-04:00
136289,136292,1,11403.0,11365.4,11433.08,0.3297377883013274,0.248706480750679,0.754255319148927,target,1,202210041,1,33.0,2022-10-04 03:15:00-04:00
136315,136340,1,11552.4,11451.8,11632.88,0.8708147224819117,0.19718846300335863,0.22644135188866718,session flat,2,202210042,1,59.100000000000364,2022-10-04 09:45:00-04:00
136353,136358,-1,11529.2,11558.9,11505.440000000002,0.2576067723692789,0.1911667765326163,0.7420875420875155,target,0,202210050,2,23.799999999999272,2022-10-04 20:15:00-04:00
136381,136382,-1,11494.8,11522.4,11472.72,0.24010857083203158,-0.2550718585795348,-1.0623188405797093,stop,1,202210051,2,25.899999999999636,2022-10-05 03:15:00-04:00
136408,136419,-1,11370.0,11476.3,11284.960000000001,0.9349164467897914,-0.9500439753737843,-1.0161806208842898,stop,2,202210052,2,72.09999999999854,2022-10-05 10:00:00-04:00
136445,136449,1,11664.0,11623.1,11696.72,0.35065157750342624,-0.3653978052126169,-1.0420537897310518,stop,0,202210060,3,35.79999999999927,2022-10-05 20:15:00-04:00
136476,136478,-1,11546.4,11596.8,11506.08,0.4364996882145053,0.3343033326404742,0.7658730158730156,target,1,202210061,3,41.5,2022-10-06 04:00:00-04:00
136500,136524,-1,11485.6,11659.2,11346.72,1.5114578254510027,0.02681618722575304,0.01774193548387722,session flat,2,202210062,3,131.10000000000036,2022-10-06 10:00:00-04:00
136537,136541,1,11458.6,11435.6,11477.0,0.20072260136491368,0.14556752133768205,0.725217391304332,target,0,202210070,4,18.299999999999272,2022-10-06 20:15:00-04:00
136591,136603,-1,11165.2,11289.0,11066.160000000002,1.1088023501594173,0.8716368717085143,0.7861066235864267,target,2,202210072,4,83.29999999999927,2022-10-07 09:45:00-04:00
136630,136652,1,11002.6,10957.0,11039.08,0.41444749422864013,-0.02108592514496904,-0.05087719298246371,session flat,0,202210100,0,29.899999999999636,2022-10-09 20:30:00-04:00
136724,136726,1,10963.1,10913.2,11003.02,0.45516322937854836,-0.4708522224553241,-1.0344689378757517,stop,0,202210110,1,45.69999999999891,2022-10-10 21:00:00-04:00
136749,136768,1,10888.4,10802.0,10957.519999999999,0.7935050145108523,0.08522831637338818,0.10740740740740785,session flat,1,202210111,1,43.29999999999927,2022-10-11 03:15:00-04:00
136775,136782,-1,10771.6,10890.7,10676.32,1.10568532065803,-1.12165323628802,-1.0144416456759024,stop,2,202210112,1,83.10000000000036,2022-10-11 09:45:00-04:00
136814,136828,1,10829.3,10788.4,10862.019999999999,0.37767907436306725,0.28626042311136773,0.7579462102689394,target,0,202210120,2,36.100000000000364,2022-10-11 20:30:00-04:00
136841,136849,-1,10848.4,10895.6,10810.64,0.4350872017993504,-0.4509420744072926,-1.036440677966101,stop,1,202210121,2,40.0,2022-10-12 03:15:00-04:00
136912,136928,-1,10792.5,10826.1,10765.619999999999,0.31132731063238694,0.10266388695852928,0.3297619047618795,session flat,0,202210130,3,17.600000000000364,2022-10-12 22:00:00-04:00
136933,136950,1,10802.3,10754.8,10840.3,0.4397211704914694,0.33585440137748446,0.7637894736842106,target,1,202210131,3,31.80000000000109,2022-10-13 03:15:00-04:00
136959,136964,1,10566.9,10437.1,10670.74,1.2283640424343873,0.9664139908582474,0.7867488443759686,target,2,202210132,3,68.5,2022-10-13 09:45:00-04:00
137002,137020,1,11088.4,10981.2,11174.159999999998,0.9667760903286219,-0.036254103387317126,-0.037499999999993594,session flat,0,202210140,4,39.599999999998545,2022-10-13 21:30:00-04:00
137025,137029,-1,11054.1,11108.4,11010.660000000002,0.4912204521399234,0.3774165241855844,0.7683241252301888,target,1,202210141,4,27.69999999999891,2022-10-14 03:15:00-04:00
137051,137052,-1,10995.2,11160.4,10863.04,1.5024738067520271,1.1863358556460988,0.7895883777239753,target,2,202210142,4,106.10000000000036,2022-10-14 09:45:00-04:00
137128,137136,1,10864.7,10788.5,10925.660000000002,0.701353926017292,-0.27538726333907726,-0.39265091863517637,session flat,1,202210171,0,54.29999999999927,2022-10-17 06:00:00-04:00
137144,137168,1,11082.8,10955.6,11184.559999999998,1.1477244017757147,-0.022737936261587977,-0.01981132075471143,session flat,2,202210172,0,114.10000000000036,2022-10-17 10:00:00-04:00
137182,137189,-1,11155.7,11174.1,11140.980000000001,0.16493810339108828,0.11653235565674358,0.7065217391304132,target,0,202210180,1,16.899999999999636,2022-10-17 20:30:00-04:00
137211,137215,1,11287.1,11224.0,11337.58,0.5590452817818604,-0.5742839170380378,-1.0272583201267826,stop,1,202210181,1,43.70000000000073,2022-10-18 03:45:00-04:00
137235,137240,-1,11264.9,11387.5,11166.82,1.0883363367628685,0.855400403021775,0.7859706362153315,target,2,202210182,1,83.79999999999927,2022-10-18 09:45:00-04:00
137278,137282,1,11322.2,11283.6,11353.080000000002,0.3409231421455226,-0.3561145360442349,-1.0445595854922276,stop,0,202210190,2,33.79999999999927,2022-10-18 21:30:00-04:00
137304,137305,-1,11173.4,11218.2,11137.56,0.4009522616213605,0.3053681063955479,0.7616071428571276,target,1,202210191,2,35.900000000001455,2022-10-19 04:00:00-04:00
137329,137339,1,11230.8,11067.8,11361.199999999999,1.4513658866688037,-1.4666809132029777,-1.0105521472392638,stop,2,202210192,2,102.0,2022-10-19 10:15:00-04:00
137366,137384,-1,11007.8,11072.6,10955.96,0.5886734860735214,-0.604298769963127,-1.0265432098765428,stop,0,202210200,3,36.600000000000364,2022-10-19 20:30:00-04:00
137395,137403,-1,10998.9,11057.7,10951.859999999999,0.5345989144369082,-0.5502368418660147,-1.0292517006802715,stop,1,202210201,3,57.600000000000364,2022-10-20 03:45:00-04:00
137419,137420,1,11159.9,11052.2,11246.06,0.9650624109534934,0.7566376042796069,0.7840297121634235,target,2,202210202,3,70.39999999999964,2022-10-20 09:45:00-04:00
