stop,tp_mode,tp_val,partial,n,blocks,pos,pct,R,tot,win,amb,bars,tgt_share,stop_share,label
1.5,1,1.5,2.0,1905.0,7.0,7.0,0.03464717205041297,0.08173771773617707,66.0028627560367,0.4325459317585302,0.005249343832020997,16.146456692913386,0.3443569553805774,0.5674540682414698,1.5N / 1.5R +half@2R
1.5,1,2.0,0.0,1737.0,7.0,6.0,0.0271064698508941,0.0799867088064386,47.08393813100305,0.36614853195164077,0.0057570523891767415,19.739205526770295,0.36614853195164077,0.6338514680483592,1.5N / 2R
1.5,1,2.0,1.0,1737.0,7.0,7.0,0.026983226563344113,0.05554996161978151,46.869864540528724,0.3690270581462291,0.0057570523891767415,19.739205526770295,0.0,0.4761082325849165,1.5N / 2R +half@1R
1.5,1,2.0,2.0,1737.0,7.0,6.0,0.0271064698508941,0.0799867088064386,47.08393813100305,0.36614853195164077,0.0057570523891767415,19.739205526770295,0.0,0.6338514680483592,1.5N / 2R +half@2R
1.5,1,3.0,0.0,1498.0,7.0,6.0,0.03758774146448892,0.12880839941353345,56.3064367138044,0.287716955941255,0.0006675567423230974,28.59078771695594,0.287716955941255,0.712283044058745,1.5N / 3R
1.5,1,3.0,1.0,1498.0,7.0,7.0,0.033629453457394445,0.08087847083010787,50.37692127917688,0.2930574098798398,0.0006675567423230974,28.59078771695594,0.0,0.4759679572763685,1.5N / 3R +half@1R
1.5,1,3.0,2.0,1498.0,7.0,6.0,0.03180757955069096,0.10514779768666435,47.64775416693506,0.3658210947930574,0.0006675567423230974,28.59078771695594,0.0,0.6335113484646195,1.5N / 3R +half@2R
1.5,1,4.0,0.0,1403.0,7.0,7.0,0.0682019944347447,0.1907139212526942,95.68739819194681,0.24305060584461868,0.0,35.40128296507484,0.24233784746970777,0.7569493941553813,1.5N / 4R
1.5,1,4.0,1.0,1403.0,7.0,7.0,0.04649303822215763,0.10204471562378505,65.22973262568716,0.248039914468995,0.0,35.40128296507484,0.0,0.48538845331432645,1.5N / 4R +half@1R
1.5,1,4.0,2.0,1403.0,7.0,6.0,0.04254523290189727,0.12522240183269906,59.69096176136187,0.3570919458303635,0.0,35.40128296507484,0.0,0.6407697790449037,1.5N / 4R +half@2R
